dataset_name,run_label,seed,budget,coverage_target,frontier_set_size_llm,coverage_llm,point_risk_llm,frontier_set_size_reference,coverage_reference,point_risk_reference,set_size_gap_llm_minus_reference,coverage_gap_llm_minus_reference,risk_gap_llm_minus_reference
RAND HIE visits,minimax_randhie_schema_budgetgrid,4,40,0.8,1.6428571428571428,0.9571428571428572,0.3142857142857143,1.9642857142857144,0.9857142857142858,0.5428571428571429,-0.3214285714285716,-0.02857142857142858,-0.22857142857142865
RAND HIE visits,minimax_randhie_schema_budgetgrid,4,40,0.9,2.0,1.0,0.3142857142857143,1.8357142857142856,0.9214285714285714,0.3928571428571429,0.16428571428571437,0.07857142857142863,-0.07857142857142863
RAND HIE visits,minimax_randhie_schema_budgetgrid,4,60,0.8,1.4666666666666666,0.85,0.3666666666666667,1.5,0.825,0.4416666666666666,-0.03333333333333344,0.025000000000000022,-0.0749999999999999
RAND HIE visits,minimax_randhie_schema_budgetgrid,4,60,0.9,1.7416666666666667,0.9583333333333334,0.3333333333333333,1.8416666666666663,0.9333333333333332,0.35,-0.09999999999999964,0.025000000000000133,-0.016666666666666663
RAND HIE visits,minimax_randhie_schema_budgetgrid,4,80,0.8,1.49,0.84,0.4,1.62,0.86,0.42,-0.13000000000000012,-0.020000000000000018,-0.019999999999999962
RAND HIE visits,minimax_randhie_schema_budgetgrid,4,80,0.9,1.66,0.95,0.37,1.62,0.87,0.39,0.039999999999999813,0.07999999999999996,-0.020000000000000018
RAND HIE visits,minimax_randhie_schema_budgetgrid,4,100,0.9,1.6625,0.9375,0.375,1.6,0.8875,0.3874999999999999,0.0625,0.050000000000000044,-0.0124999999999999
RAND HIE visits,minimax_randhie_schema_budgetgrid,4,120,0.9,1.6666666666666667,0.95,0.35,1.6833333333333331,0.8833333333333333,0.4,-0.016666666666666385,0.06666666666666665,-0.050000000000000044
RAND HIE visits,minimax_randhie_schema_budgetgrid,4,140,0.8,1.55,0.825,0.3249999999999999,1.325,0.85,0.3249999999999999,0.2250000000000001,-0.025000000000000022,0.0
RAND HIE visits,minimax_randhie_schema_budgetgrid,4,140,0.9,1.75,0.975,0.3249999999999999,1.675,0.925,0.3249999999999999,0.07499999999999996,0.04999999999999993,0.0
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,30,0.8,1.913333333333333,0.9933333333333332,0.2933333333333333,1.7666666666666666,0.9133333333333332,0.4533333333333333,0.1466666666666665,0.07999999999999996,-0.16000000000000003
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,40,0.8,1.457142857142857,0.8785714285714286,0.3,1.4357142857142855,0.7785714285714286,0.4214285714285714,0.021428571428571574,0.09999999999999998,-0.12142857142857139
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,40,0.9,1.9642857142857144,0.9857142857142858,0.3,1.75,0.8928571428571429,0.4571428571428572,0.2142857142857144,0.09285714285714286,-0.1571428571428572
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,60,0.8,1.475,0.9,0.2833333333333333,1.6,0.9166666666666666,0.3166666666666666,-0.125,-0.016666666666666607,-0.03333333333333327
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,60,0.9,1.9,0.9916666666666668,0.2666666666666667,1.7833333333333334,0.9416666666666668,0.3833333333333333,0.11666666666666647,0.050000000000000044,-0.11666666666666659
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,80,0.8,1.65,0.97,0.27,1.41,0.88,0.29,0.24,0.08999999999999997,-0.019999999999999962
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,80,0.9,1.89,0.99,0.27,1.71,0.96,0.29,0.17999999999999994,0.030000000000000027,-0.019999999999999962
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,100,0.8,1.5,0.9,0.3125,1.3875,0.8,0.3625,0.11250000000000004,0.09999999999999998,-0.04999999999999999
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,100,0.9,1.65,0.975,0.275,1.75,0.925,0.4,-0.10000000000000009,0.04999999999999993,-0.125
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,120,0.8,1.6166666666666667,0.9833333333333332,0.2333333333333332,1.4166666666666667,0.8333333333333334,0.2666666666666667,0.19999999999999996,0.1499999999999998,-0.03333333333333352
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,120,0.9,1.4833333333333334,0.9166666666666666,0.2833333333333333,1.6333333333333333,0.9333333333333332,0.3,-0.1499999999999999,-0.016666666666666607,-0.016666666666666663
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,140,0.8,1.525,0.9,0.3,1.45,0.775,0.375,0.07499999999999996,0.125,-0.07500000000000001
RAND HIE visits,minimax_randhie_schema_budgetgrid,5,140,0.9,1.6,0.975,0.275,1.825,0.95,0.375,-0.22499999999999987,0.025000000000000022,-0.09999999999999998
RAND HIE visits,minimax_randhie_schema_budgetgrid,6,30,0.8,1.9066666666666667,0.9866666666666668,0.2866666666666666,1.8133333333333328,0.9266666666666666,0.3133333333333333,0.09333333333333393,0.060000000000000164,-0.026666666666666672
RAND HIE visits,minimax_randhie_schema_budgetgrid,6,40,0.8,1.6714285714285717,0.9571428571428572,0.2785714285714286,1.3714285714285714,0.8428571428571429,0.3214285714285714,0.30000000000000027,0.11428571428571432,-0.042857142857142816
RAND HIE visits,minimax_randhie_schema_budgetgrid,6,40,0.9,1.9071428571428573,0.9857142857142858,0.2785714285714286,1.9714285714285715,0.9928571428571428,0.3071428571428571,-0.06428571428571428,-0.0071428571428570065,-0.028571428571428525
RAND HIE visits,minimax_randhie_schema_budgetgrid,6,60,0.8,1.4416666666666669,0.8583333333333333,0.3,1.4666666666666666,0.8083333333333333,0.3583333333333333,-0.02499999999999969,0.04999999999999993,-0.05833333333333329
RAND HIE visits,minimax_randhie_schema_budgetgrid,6,60,0.9,1.9083333333333328,0.9833333333333332,0.2583333333333333,1.8583333333333327,0.9416666666666668,0.3583333333333333,0.050000000000000044,0.04166666666666641,-0.09999999999999998
RAND HIE visits,minimax_randhie_schema_budgetgrid,6,80,0.8,1.48,0.85,0.31,1.35,0.81,0.31,0.1299999999999999,0.039999999999999925,0.0
RAND HIE visits,minimax_randhie_schema_budgetgrid,6,80,0.9,1.67,0.96,0.27,1.8,0.95,0.31,-0.13000000000000012,0.010000000000000009,-0.03999999999999998
RAND HIE visits,minimax_randhie_schema_budgetgrid,6,100,0.8,1.4375,0.85,0.3125,1.3875,0.8375,0.3874999999999999,0.050000000000000044,0.012499999999999956,-0.0749999999999999
RAND HIE visits,minimax_randhie_schema_budgetgrid,6,100,0.9,1.6625,0.9625,0.275,1.6875,0.875,0.3874999999999999,-0.02499999999999991,0.08750000000000002,-0.11249999999999988
RAND HIE visits,minimax_randhie_schema_budgetgrid,6,120,0.8,1.4333333333333331,0.85,0.3166666666666666,1.3,0.7833333333333333,0.3333333333333333,0.13333333333333308,0.06666666666666665,-0.01666666666666672
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,30,0.8,1.4666666666666666,0.8666666666666667,0.3199999999999999,1.8133333333333328,0.9333333333333332,0.4333333333333333,-0.34666666666666623,-0.06666666666666654,-0.1133333333333334
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,40,0.9,1.6428571428571428,0.95,0.2928571428571428,1.8142857142857145,0.95,0.5428571428571429,-0.1714285714285717,0.0,-0.2500000000000001
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,60,0.8,1.4083333333333334,0.85,0.3083333333333333,1.4916666666666667,0.7833333333333333,0.4833333333333333,-0.08333333333333326,0.06666666666666665,-0.175
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,60,0.9,1.9083333333333328,0.975,0.3,1.7333333333333334,0.925,0.475,0.17499999999999938,0.04999999999999993,-0.175
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,80,0.8,1.4,0.87,0.27,1.63,0.8,0.47,-0.22999999999999998,0.06999999999999995,-0.19999999999999996
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,80,0.9,1.66,0.94,0.29,1.74,0.9,0.51,-0.08000000000000007,0.039999999999999925,-0.22000000000000003
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,100,0.8,1.3875,0.8625,0.275,1.6,0.7875,0.5125,-0.21250000000000013,0.07500000000000007,-0.23749999999999993
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,100,0.9,1.65,0.925,0.3125,1.8,0.9125,0.525,-0.15000000000000013,0.012500000000000067,-0.21250000000000002
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,120,0.8,1.4666666666666666,0.8333333333333334,0.3166666666666666,1.7333333333333334,0.9833333333333332,0.4166666666666666,-0.26666666666666683,-0.1499999999999998,-0.09999999999999998
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,120,0.9,1.7,0.9333333333333332,0.35,1.75,0.9833333333333332,0.4166666666666666,-0.050000000000000044,-0.04999999999999993,-0.0666666666666666
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,140,0.8,1.425,0.825,0.275,1.4,0.875,0.3249999999999999,0.025000000000000133,-0.050000000000000044,-0.04999999999999988
RAND HIE visits,minimax_randhie_schema_budgetgrid,7,140,0.9,1.675,0.95,0.3,1.85,1.0,0.35,-0.17500000000000004,-0.050000000000000044,-0.04999999999999999
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,30,0.8,1.6666666666666667,0.9533333333333334,0.28,1.76,0.8866666666666667,0.4866666666666667,-0.09333333333333327,0.06666666666666665,-0.20666666666666667
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,40,0.8,1.8857142857142857,0.9857142857142858,0.2928571428571428,1.6,0.8857142857142857,0.5,0.2857142857142856,0.10000000000000009,-0.20714285714285718
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,40,0.9,1.95,0.9714285714285714,0.3214285714285714,1.8428571428571427,0.9571428571428572,0.5071428571428571,0.1071428571428572,0.014285714285714235,-0.18571428571428572
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,60,0.8,1.4333333333333331,0.8416666666666667,0.3249999999999999,1.3916666666666666,0.7916666666666666,0.3583333333333333,0.04166666666666652,0.050000000000000044,-0.03333333333333338
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,60,0.9,1.6416666666666666,0.9416666666666668,0.3083333333333333,1.7416666666666667,0.925,0.3583333333333333,-0.10000000000000009,0.01666666666666672,-0.04999999999999999
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,80,0.8,1.4,0.84,0.29,1.47,0.85,0.31,-0.07000000000000006,-0.010000000000000009,-0.020000000000000018
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,80,0.9,1.64,0.94,0.29,1.64,0.93,0.31,0.0,0.009999999999999898,-0.020000000000000018
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,100,0.8,1.375,0.8375,0.3,1.575,0.9125,0.375,-0.19999999999999996,-0.07499999999999996,-0.07500000000000001
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,100,0.9,1.65,0.9375,0.3125,1.75,0.9125,0.3625,-0.10000000000000009,0.025000000000000022,-0.04999999999999999
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,120,0.8,1.4,0.8333333333333334,0.35,1.4833333333333334,0.85,0.4,-0.08333333333333348,-0.016666666666666607,-0.050000000000000044
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,120,0.9,1.65,0.9166666666666666,0.3666666666666667,1.6666666666666667,0.9,0.3166666666666666,-0.01666666666666683,0.016666666666666607,0.0500000000000001
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,140,0.8,1.4,0.825,0.35,1.325,0.8,0.3249999999999999,0.07499999999999996,0.02499999999999991,0.025000000000000078
RAND HIE visits,minimax_randhie_schema_budgetgrid,8,140,0.9,1.575,0.875,0.375,1.525,0.875,0.3249999999999999,0.050000000000000044,0.0,0.0500000000000001
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,30,0.8,1.6466666666666667,0.94,0.2733333333333333,1.3666666666666667,0.8466666666666667,0.3,0.28,0.09333333333333327,-0.026666666666666672
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,40,0.8,1.457142857142857,0.8571428571428571,0.3,1.4142857142857144,0.7714285714285715,0.4142857142857142,0.042857142857142705,0.08571428571428563,-0.11428571428571421
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,40,0.9,1.6571428571428573,0.9428571428571428,0.2785714285714286,1.7142857142857142,0.9214285714285714,0.4142857142857142,-0.05714285714285694,0.021428571428571463,-0.13571428571428562
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,60,0.8,1.4666666666666666,0.8666666666666667,0.2916666666666666,1.4583333333333333,0.8,0.4333333333333333,0.008333333333333304,0.06666666666666665,-0.14166666666666672
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,60,0.9,1.7333333333333334,0.95,0.2666666666666667,1.7166666666666666,0.8916666666666667,0.4666666666666667,0.01666666666666683,0.05833333333333324,-0.19999999999999996
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,80,0.8,1.48,0.87,0.3,1.57,0.89,0.37,-0.09000000000000008,-0.020000000000000018,-0.07
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,80,0.9,1.66,0.94,0.29,1.7,0.92,0.38,-0.040000000000000036,0.019999999999999907,-0.09000000000000002
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,100,0.8,1.4125,0.8875,0.275,1.275,0.825,0.2875,0.13750000000000018,0.0625,-0.012499999999999956
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,100,0.9,1.6625,0.9625,0.25,1.6875,0.9125,0.4125,-0.02499999999999991,0.050000000000000044,-0.16249999999999998
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,120,0.8,1.45,0.9,0.2833333333333333,1.3666666666666667,0.8,0.4,0.08333333333333326,0.09999999999999998,-0.1166666666666667
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,120,0.9,1.6833333333333331,0.95,0.25,1.7,0.9,0.4166666666666666,-0.01666666666666683,0.04999999999999993,-0.16666666666666657
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,140,0.8,1.5,0.925,0.275,1.25,0.85,0.25,0.25,0.07500000000000007,0.025000000000000022
RAND HIE visits,minimax_randhie_schema_budgetgrid,9,140,0.9,1.925,0.975,0.25,1.65,0.925,0.425,0.27500000000000013,0.04999999999999993,-0.175
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,30,0.8,1.6133333333333333,0.94,0.3,1.8133333333333328,0.8666666666666667,0.4733333333333334,-0.1999999999999995,0.07333333333333325,-0.1733333333333334
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,40,0.8,1.4642857142857142,0.85,0.3142857142857143,1.6857142857142855,0.8785714285714286,0.5142857142857142,-0.2214285714285713,-0.02857142857142858,-0.19999999999999996
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,40,0.9,1.6142857142857143,0.9357142857142856,0.3,1.7571428571428571,0.9,0.5142857142857142,-0.1428571428571428,0.03571428571428559,-0.21428571428571425
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,60,0.8,1.4666666666666666,0.8333333333333334,0.3249999999999999,1.6166666666666667,0.8916666666666667,0.3583333333333333,-0.15000000000000013,-0.05833333333333335,-0.03333333333333338
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,60,0.9,1.6416666666666666,0.925,0.3249999999999999,1.775,0.9416666666666668,0.4666666666666667,-0.1333333333333333,-0.01666666666666672,-0.14166666666666677
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,80,0.8,1.46,0.86,0.28,1.21,0.78,0.3299999999999999,0.25,0.07999999999999996,-0.04999999999999988
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,80,0.9,1.66,0.94,0.3,1.51,0.89,0.3299999999999999,0.1499999999999999,0.04999999999999993,-0.029999999999999916
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,100,0.8,1.525,0.85,0.2875,1.4,0.825,0.375,0.125,0.025000000000000022,-0.08750000000000002
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,100,0.9,1.875,0.9875,0.3,1.8,0.9375,0.425,0.07499999999999996,0.050000000000000044,-0.125
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,120,0.8,1.6666666666666667,0.9166666666666666,0.3333333333333333,1.4,0.8333333333333334,0.3166666666666666,0.26666666666666683,0.08333333333333326,0.01666666666666672
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,120,0.9,1.8666666666666667,0.9833333333333332,0.3333333333333333,1.6833333333333331,0.9,0.3666666666666667,0.18333333333333357,0.08333333333333315,-0.03333333333333338
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,140,0.8,1.525,0.825,0.275,1.425,0.825,0.375,0.09999999999999987,0.0,-0.09999999999999998
RAND HIE visits,minimax_randhie_schema_budgetgrid,10,140,0.9,1.7,0.925,0.3249999999999999,1.675,0.925,0.25,0.02499999999999991,0.0,0.0749999999999999
Modechoice car,minimax_modechoice_schema_budgetgrid,1,30,0.8,1.5923076923076922,0.9153846153846154,0.2692307692307693,1.1384615384615384,0.8076923076923077,0.2461538461538461,0.4538461538461538,0.10769230769230764,0.02307692307692316
Modechoice car,minimax_modechoice_schema_budgetgrid,1,40,0.8,1.6,0.9166666666666666,0.275,1.2916666666666667,0.875,0.25,0.30833333333333335,0.04166666666666663,0.025000000000000022
Modechoice car,minimax_modechoice_schema_budgetgrid,1,40,0.9,1.8416666666666663,0.9416666666666668,0.2666666666666667,1.5666666666666669,0.95,0.2833333333333333,0.27499999999999947,-0.008333333333333193,-0.016666666666666607
Modechoice car,minimax_modechoice_schema_budgetgrid,1,60,0.8,1.6,0.91,0.24,1.12,0.89,0.15,0.48,0.020000000000000018,0.09
Modechoice car,minimax_modechoice_schema_budgetgrid,1,60,0.9,1.93,0.97,0.2299999999999999,1.7,0.98,0.2299999999999999,0.22999999999999998,-0.010000000000000009,0.0
Modechoice car,minimax_modechoice_schema_budgetgrid,1,80,0.8,1.5875,0.9125,0.2375,1.0125,0.85,0.1624999999999999,0.575,0.0625,0.0750000000000001
Modechoice car,minimax_modechoice_schema_budgetgrid,1,80,0.9,1.5875,0.9125,0.2375,1.4625,0.925,0.25,0.125,-0.012500000000000067,-0.012500000000000011
Modechoice car,minimax_modechoice_schema_budgetgrid,1,100,0.9,1.8333333333333333,0.9666666666666668,0.1999999999999999,1.6,0.9333333333333332,0.2666666666666667,0.23333333333333317,0.03333333333333355,-0.06666666666666682
Modechoice car,minimax_modechoice_schema_budgetgrid,2,30,0.8,1.6923076923076923,0.9384615384615383,0.2692307692307693,1.323076923076923,0.8846153846153846,0.2384615384615385,0.36923076923076925,0.053846153846153766,0.03076923076923077
Modechoice car,minimax_modechoice_schema_budgetgrid,2,40,0.8,1.9083333333333328,0.975,0.5166666666666666,1.3333333333333333,0.825,0.3416666666666667,0.5749999999999995,0.15000000000000002,0.17499999999999993
Modechoice car,minimax_modechoice_schema_budgetgrid,2,40,0.9,1.675,0.9166666666666666,0.2833333333333333,1.5416666666666667,0.9333333333333332,0.275,0.1333333333333333,-0.016666666666666607,0.008333333333333304
Modechoice car,minimax_modechoice_schema_budgetgrid,2,60,0.8,1.68,0.93,0.28,1.02,0.81,0.1999999999999999,0.6599999999999999,0.12,0.08000000000000013
Modechoice car,minimax_modechoice_schema_budgetgrid,2,60,0.9,1.9,0.97,0.52,1.29,0.89,0.25,0.6099999999999999,0.07999999999999996,0.27
Modechoice car,minimax_modechoice_schema_budgetgrid,2,80,0.8,1.675,0.925,0.25,0.9875,0.7875,0.1999999999999999,0.6875,0.13750000000000007,0.0500000000000001
Modechoice car,minimax_modechoice_schema_budgetgrid,2,80,0.9,1.75,0.925,0.25,1.125,0.875,0.1999999999999999,0.625,0.050000000000000044,0.0500000000000001
Modechoice car,minimax_modechoice_schema_budgetgrid,2,100,0.8,1.6666666666666667,0.95,0.1833333333333333,0.85,0.8,0.0833333333333333,0.8166666666666668,0.1499999999999999,0.09999999999999999
Modechoice car,minimax_modechoice_schema_budgetgrid,2,100,0.9,1.6666666666666667,0.95,0.1833333333333333,0.9333333333333332,0.8833333333333333,0.0833333333333333,0.7333333333333335,0.06666666666666665,0.09999999999999999
Modechoice car,minimax_modechoice_schema_budgetgrid,2,120,0.8,1.75,0.95,0.1999999999999999,0.975,0.825,0.175,0.775,0.125,0.02499999999999991
Modechoice car,minimax_modechoice_schema_budgetgrid,2,120,0.9,1.75,0.95,0.1999999999999999,1.05,0.9,0.125,0.7,0.04999999999999993,0.0749999999999999
Modechoice car,minimax_modechoice_schema_budgetgrid,3,30,0.8,1.6615384615384616,0.9384615384615383,0.2307692307692307,1.7538461538461538,0.9846153846153848,0.3076923076923077,-0.0923076923076922,-0.046153846153846434,-0.07692307692307701
Modechoice car,minimax_modechoice_schema_budgetgrid,3,40,0.8,1.6083333333333334,0.9166666666666666,0.25,1.5583333333333331,0.9,0.3166666666666666,0.050000000000000266,0.016666666666666607,-0.0666666666666666
Modechoice car,minimax_modechoice_schema_budgetgrid,3,40,0.9,1.6083333333333334,0.9166666666666666,0.25,1.4333333333333331,0.8833333333333333,0.3416666666666667,0.17500000000000027,0.033333333333333326,-0.09166666666666667
Modechoice car,minimax_modechoice_schema_budgetgrid,3,60,0.8,1.0,0.77,0.2299999999999999,1.32,0.84,0.3,-0.32000000000000006,-0.06999999999999995,-0.07000000000000009
Modechoice car,minimax_modechoice_schema_budgetgrid,3,60,0.9,1.6,0.91,0.25,1.41,0.89,0.3,0.19000000000000017,0.020000000000000018,-0.04999999999999999
Modechoice car,minimax_modechoice_schema_budgetgrid,3,80,0.8,1.5875,0.9,0.2624999999999999,1.15,0.825,0.25,0.4375,0.07500000000000007,0.0124999999999999
Modechoice car,minimax_modechoice_schema_budgetgrid,3,80,0.9,1.5875,0.9,0.2624999999999999,1.2875,0.925,0.1624999999999999,0.2999999999999998,-0.025000000000000022,0.1
Modechoice car,minimax_modechoice_schema_budgetgrid,3,100,0.8,1.8833333333333333,0.9833333333333332,0.5166666666666666,1.1666666666666667,0.8333333333333334,0.2666666666666667,0.7166666666666666,0.1499999999999998,0.2499999999999999
Modechoice car,minimax_modechoice_schema_budgetgrid,3,100,0.9,1.5833333333333333,0.8833333333333333,0.3166666666666666,1.4333333333333331,0.9166666666666666,0.2666666666666667,0.15000000000000013,-0.033333333333333326,0.04999999999999988
Modechoice car,minimax_modechoice_schema_budgetgrid,3,120,0.8,1.85,0.975,0.425,1.175,0.8,0.275,0.675,0.17499999999999993,0.14999999999999997
Modechoice car,minimax_modechoice_schema_budgetgrid,3,120,0.9,1.575,0.875,0.375,1.225,0.875,0.25,0.34999999999999987,0.0,0.125
Modechoice car,minimax_modechoice_schema_budgetgrid,4,30,0.8,1.915384615384616,0.9769230769230768,0.4615384615384615,1.2461538461538462,0.823076923076923,0.3076923076923077,0.6692307692307697,0.15384615384615374,0.1538461538461538
Modechoice car,minimax_modechoice_schema_budgetgrid,4,60,0.9,1.6,0.9,0.3199999999999999,1.52,0.91,0.3199999999999999,0.08000000000000007,-0.010000000000000009,0.0
Modechoice car,minimax_modechoice_schema_budgetgrid,4,80,0.8,1.5875,0.9,0.3125,1.1125,0.775,0.3125,0.47499999999999987,0.125,0.0
Modechoice car,minimax_modechoice_schema_budgetgrid,4,80,0.9,1.7625,0.9375,0.3125,1.25,0.8875,0.2624999999999999,0.5125,0.050000000000000044,0.0500000000000001
Modechoice car,minimax_modechoice_schema_budgetgrid,4,100,0.8,1.6166666666666667,0.9166666666666666,0.3,1.2166666666666666,0.8333333333333334,0.3,0.40000000000000013,0.08333333333333326,0.0
Modechoice car,minimax_modechoice_schema_budgetgrid,4,100,0.9,1.9666666666666663,0.9833333333333332,0.2833333333333333,1.4833333333333334,0.9166666666666666,0.2666666666666667,0.48333333333333295,0.06666666666666654,0.016666666666666607
Modechoice car,minimax_modechoice_schema_budgetgrid,4,120,0.8,1.525,0.925,0.275,1.15,0.875,0.175,0.375,0.050000000000000044,0.10000000000000003
Modechoice car,minimax_modechoice_schema_budgetgrid,4,120,0.9,1.575,0.95,0.275,1.575,0.95,0.175,0.0,0.0,0.10000000000000003
Modechoice car,minimax_modechoice_schema_budgetgrid,5,30,0.8,1.915384615384616,0.9846153846153848,0.5,1.1384615384615384,0.8153846153846154,0.2538461538461538,0.7769230769230775,0.1692307692307694,0.24615384615384622
Modechoice car,minimax_modechoice_schema_budgetgrid,5,40,0.8,1.6416666666666666,0.925,0.2916666666666666,1.5416666666666667,0.9083333333333332,0.2583333333333333,0.09999999999999987,0.01666666666666683,0.03333333333333327
Modechoice car,minimax_modechoice_schema_budgetgrid,5,40,0.9,1.6416666666666666,0.925,0.2916666666666666,1.6666666666666667,0.9583333333333334,0.2583333333333333,-0.025000000000000133,-0.033333333333333326,0.03333333333333327
Modechoice car,minimax_modechoice_schema_budgetgrid,5,60,0.8,1.63,0.93,0.27,1.03,0.82,0.1999999999999999,0.5999999999999999,0.1100000000000001,0.07000000000000012
Modechoice car,minimax_modechoice_schema_budgetgrid,5,60,0.9,1.94,0.97,0.26,1.45,0.93,0.1999999999999999,0.49,0.039999999999999925,0.06000000000000011
Modechoice car,minimax_modechoice_schema_budgetgrid,5,80,0.8,1.6125,0.9125,0.2875,1.0875,0.8375,0.2125,0.5250000000000001,0.07499999999999996,0.07499999999999998
Modechoice car,minimax_modechoice_schema_budgetgrid,5,80,0.9,1.825,0.925,0.2875,1.2875,0.9,0.2875,0.5374999999999999,0.025000000000000022,0.0
Modechoice car,minimax_modechoice_schema_budgetgrid,5,100,0.8,1.6,0.9166666666666666,0.3,1.0333333333333334,0.8,0.2166666666666666,0.5666666666666667,0.11666666666666659,0.0833333333333334
Modechoice car,minimax_modechoice_schema_budgetgrid,5,100,0.9,1.6,0.9166666666666666,0.3,1.2833333333333334,0.9166666666666666,0.2166666666666666,0.31666666666666665,0.0,0.0833333333333334
Modechoice car,minimax_modechoice_schema_budgetgrid,5,120,0.8,1.0,0.8,0.1999999999999999,0.975,0.9,0.0749999999999999,0.025000000000000022,-0.09999999999999998,0.125
Modechoice car,minimax_modechoice_schema_budgetgrid,5,120,0.9,1.55,0.925,0.1999999999999999,1.075,0.875,0.15,0.4750000000000001,0.050000000000000044,0.049999999999999906
Modechoice car,minimax_modechoice_schema_budgetgrid,6,30,0.8,1.915384615384616,0.9846153846153848,0.4923076923076923,1.0769230769230769,0.7769230769230769,0.2538461538461538,0.838461538461539,0.20769230769230784,0.2384615384615385
Modechoice car,minimax_modechoice_schema_budgetgrid,6,40,0.8,1.6333333333333333,0.9,0.3,1.2833333333333334,0.8833333333333333,0.3083333333333333,0.34999999999999987,0.01666666666666672,-0.008333333333333304
Modechoice car,minimax_modechoice_schema_budgetgrid,6,40,0.9,1.6333333333333333,0.9,0.3,1.5583333333333331,0.975,0.3083333333333333,0.07500000000000018,-0.07499999999999996,-0.008333333333333304
Modechoice car,minimax_modechoice_schema_budgetgrid,6,60,0.8,1.62,0.91,0.3,1.46,0.83,0.29,0.16000000000000014,0.08000000000000007,0.010000000000000009
Modechoice car,minimax_modechoice_schema_budgetgrid,6,60,0.9,1.91,0.97,0.29,1.8,0.98,0.3299999999999999,0.10999999999999988,-0.010000000000000009,-0.039999999999999925
Modechoice car,minimax_modechoice_schema_budgetgrid,6,80,0.8,1.6125,0.9125,0.2875,0.975,0.7875,0.1875,0.6375000000000001,0.125,0.09999999999999998
Modechoice car,minimax_modechoice_schema_budgetgrid,6,80,0.9,1.9125,0.975,0.275,1.3375,0.8875,0.275,0.5750000000000002,0.08750000000000002,0.0
Modechoice car,minimax_modechoice_schema_budgetgrid,6,100,0.8,1.5333333333333334,0.9,0.2166666666666666,0.9666666666666668,0.8,0.1999999999999999,0.5666666666666667,0.09999999999999998,0.01666666666666669
