dataset_name,run_label,method_family,coverage_target,budget,n_cells,n_attained,attainment_rate,mean_frontier_set_size,se_frontier_set_size,ci95_low_frontier_set_size,ci95_high_frontier_set_size,mean_coverage,mean_point_risk
RAND HIE visits,minimax_randhie_schema_budgetgrid,llm_prompt_policy_frontier,0.8,140,10,10,1.0,1.465,0.05823801736552049,1.35085348596358,1.5791465140364203,0.86,0.305
RAND HIE visits,minimax_randhie_schema_budgetgrid,llm_prompt_policy_frontier,0.9,40,10,10,1.0,1.8442857142857143,0.046654517368950515,1.7528428602425712,1.9357285683288574,0.9714285714285713,0.3035714285714285
RAND HIE visits,minimax_randhie_schema_budgetgrid,llm_prompt_policy_frontier,0.9,60,10,10,1.0,1.8049999999999997,0.03579347481743244,1.734844789357832,1.8751552106421674,0.9633333333333335,0.30166666666666664
RAND HIE visits,minimax_randhie_schema_budgetgrid,llm_prompt_policy_frontier,0.9,80,10,10,1.0,1.7009999999999998,0.02778688739515658,1.6465377007054929,1.7554622992945068,0.951,0.3
RAND HIE visits,minimax_randhie_schema_budgetgrid,llm_prompt_policy_frontier,0.9,100,10,10,1.0,1.685,0.02163459164291195,1.6425962003798926,1.7274037996201075,0.9512500000000002,0.30249999999999994
RAND HIE visits,minimax_randhie_schema_budgetgrid,llm_prompt_policy_frontier,0.9,120,10,10,1.0,1.6766666666666665,0.02931312435171759,1.6192129429373001,1.734120390396033,0.9416666666666667,0.3183333333333333
RAND HIE visits,minimax_randhie_schema_budgetgrid,llm_prompt_policy_frontier,0.9,140,10,10,1.0,1.6824999999999999,0.03292457710856402,1.6179678288672144,1.7470321711327854,0.9425000000000001,0.30499999999999994
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.8,30,10,10,1.0,1.69,0.06446168351800396,1.563655100304712,1.8163448996952878,0.8933333333333333,0.4026666666666666
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.8,40,10,9,0.9,1.549206349206349,0.062229510425119566,1.4272365087731147,1.6711761896395834,0.8420634920634922,0.43333333333333335
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.8,60,10,10,1.0,1.5116666666666667,0.03150543750835073,1.4499160091502994,1.573417324183034,0.8341666666666667,0.3808333333333333
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.8,80,10,9,0.9,1.4366666666666665,0.051126205500593234,1.3364593038855037,1.5368740294478294,0.83,0.35
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.8,100,10,9,0.9,1.422222222222222,0.044183260334963524,1.3356230319656937,1.5088214124787505,0.8305555555555556,0.36666666666666664
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.8,120,10,8,0.8,1.4395833333333332,0.045961670970632675,1.349498458230893,1.5296682084357733,0.8395833333333333,0.34791666666666665
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.8,140,10,9,0.9,1.363888888888889,0.027985335666124846,1.3090376309832843,1.4187401467944936,0.8194444444444444,0.3333333333333333
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.9,40,10,10,1.0,1.8178571428571426,0.026773806877130456,1.765380481377967,1.8703338043363182,0.9349999999999999,0.43357142857142855
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.9,60,10,10,1.0,1.7858333333333332,0.03229995413366768,1.7225254232313445,1.8491412434353218,0.9308333333333334,0.39166666666666666
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.9,80,10,10,1.0,1.659,0.03538518208390499,1.5896450431155462,1.7283549568844538,0.9100000000000001,0.356
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.9,100,10,10,1.0,1.7175,0.02610076627227638,1.6663424981063384,1.7686575018936617,0.9075,0.38999999999999996
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.9,120,10,8,0.8,1.6770833333333333,0.01441226192000386,1.6488352999701257,1.7053313666965408,0.9145833333333333,0.35624999999999996
RAND HIE visits,minimax_randhie_schema_budgetgrid,reference,0.9,140,10,9,0.9,1.7166666666666668,0.03796013991310126,1.6422647924369884,1.7910685408963452,0.9277777777777779,0.33888888888888885
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.8,30,10,8,0.8,1.7301470588235293,0.026620432557718895,1.6779710110104002,1.7823231066366583,0.8955882352941176,0.3544117647058823
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.8,40,10,9,0.9,1.7534722222222223,0.029885326099097234,1.6948969830679916,1.812047461376453,0.9125000000000001,0.3583333333333333
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.8,60,10,9,0.9,1.7190476190476192,0.011167656571008168,1.6971590121684432,1.740936225926795,0.8904761904761904,0.36190476190476184
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.8,80,10,10,1.0,1.7108333333333334,0.014275183508366228,1.6828539736569357,1.7388126930097312,0.8841666666666667,0.37583333333333324
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.8,100,10,9,0.9,1.7044444444444444,0.014635488747021653,1.675758886500282,1.733130002388607,0.8766666666666666,0.37666666666666665
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.8,120,10,9,0.9,1.7,0.011785113019775794,1.6769011784812393,1.7230988215187606,0.8736111111111112,0.39722222222222214
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.8,140,10,10,1.0,1.6933333333333334,0.0187905939169864,1.65650376925604,1.7301628974106267,0.8716666666666667,0.3816666666666666
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.8,160,10,10,1.0,1.6849999999999998,0.025055493963954855,1.6358912318306482,1.7341087681693514,0.8675,0.38249999999999995
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.9,40,10,10,1.0,1.8200000000000003,0.029104099558500535,1.7629559648653392,1.8770440351346613,0.9512499999999999,0.36187499999999995
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.9,60,10,10,1.0,1.8764285714285716,0.02476762754382547,1.8278840214426737,1.9249731214144694,0.9842857142857143,0.37142857142857144
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.9,80,10,10,1.0,1.8141666666666665,0.031697110122587795,1.7520403308263943,1.8762930025069386,0.9541666666666666,0.3774999999999999
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.9,100,10,10,1.0,1.807,0.03162453337380823,1.7450159145873358,1.868984085412664,0.9480000000000001,0.377
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.9,120,10,10,1.0,1.7875,0.019002923751652287,1.7502542694467615,1.8247457305532386,0.9237500000000001,0.3949999999999999
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.9,140,10,10,1.0,1.8266666666666669,0.027011657291429375,1.7737238183754653,1.8796095149578684,0.9516666666666665,0.3816666666666666
Star98 education,minimax_star98_schema_budgetgrid,llm_prompt_policy_frontier,0.9,160,10,10,1.0,1.7774999999999999,0.030833333333333338,1.7170666666666665,1.8379333333333332,0.9324999999999999,0.38
Star98 education,minimax_star98_schema_budgetgrid,reference,0.8,30,10,9,0.9,1.2823529411764707,0.08102334710350739,1.1235471808535962,1.4411587014993452,0.8803921568627451,0.21960784313725484
Star98 education,minimax_star98_schema_budgetgrid,reference,0.8,40,10,10,1.0,1.148125,0.042868601725375745,1.0641025406182636,1.2321474593817365,0.8574999999999999,0.21624999999999997
Star98 education,minimax_star98_schema_budgetgrid,reference,0.8,60,10,8,0.8,1.0330357142857143,0.05412869174180457,0.9269434784717774,1.1391279500996512,0.8223214285714285,0.19553571428571428
Star98 education,minimax_star98_schema_budgetgrid,reference,0.8,80,10,9,0.9,1.0444444444444445,0.024453912307859735,0.9965147763210395,1.0923741125678497,0.8407407407407408,0.1787037037037037
Star98 education,minimax_star98_schema_budgetgrid,reference,0.8,100,10,8,0.8,0.9900000000000001,0.019548474547720015,0.9516849898864689,1.0283150101135314,0.8062499999999999,0.18499999999999994
Star98 education,minimax_star98_schema_budgetgrid,reference,0.8,120,10,7,0.7,1.0160714285714287,0.03142383622337026,0.954480709573623,1.0776621475692345,0.8321428571428571,0.1749999999999999
Star98 education,minimax_star98_schema_budgetgrid,reference,0.8,140,10,8,0.8,1.0041666666666667,0.022658174179374147,0.9597566452750933,1.04857668805824,0.8104166666666667,0.18958333333333327
Star98 education,minimax_star98_schema_budgetgrid,reference,0.8,160,10,9,0.9,0.9472222222222221,0.02808853946688429,0.8921686848671289,1.0022757595773153,0.788888888888889,0.1861111111111111
Star98 education,minimax_star98_schema_budgetgrid,reference,0.9,40,10,8,0.8,1.37421875,0.0520832403272979,1.2721355989584961,1.476301901041504,0.9375,0.22421874999999994
Star98 education,minimax_star98_schema_budgetgrid,reference,0.9,60,10,10,1.0,1.389285714285714,0.07172359706830965,1.2487074640318272,1.5298639645396008,0.9257142857142856,0.22928571428571423
Star98 education,minimax_star98_schema_budgetgrid,reference,0.9,80,10,8,0.8,1.3708333333333333,0.10624124613798717,1.1626004909028784,1.5790661757637883,0.9322916666666667,0.19895833333333335
Star98 education,minimax_star98_schema_budgetgrid,reference,0.9,100,10,9,0.9,1.2555555555555555,0.03873381780789636,1.1796372726520787,1.3314738384590323,0.9155555555555556,0.18
Star98 education,minimax_star98_schema_budgetgrid,reference,0.9,120,10,9,0.9,1.234722222222222,0.029520015703933724,1.176862991442512,1.2925814530019322,0.9069444444444444,0.18333333333333326
Star98 education,minimax_star98_schema_budgetgrid,reference,0.9,140,10,6,0.6,1.2638888888888888,0.07446309882364392,1.1179412151945467,1.409836562583231,0.9249999999999998,0.1777777777777777
Star98 education,minimax_star98_schema_budgetgrid,reference,0.9,160,10,7,0.7,1.225,0.07961963146288553,1.0689455223327444,1.3810544776672558,0.9178571428571429,0.16785714285714284
