run_label,experiment_id,dataset_id,task_id,seed,coverage_target,target_policy_space,target_budget,frontier_set_size,fess_ess_status,fess_ess_bracket,fess_ess_point_on_grid,point_risk,ress_ess_status,ress_ess_bracket,ress_ess_point_on_grid,ess_brackets_disagree
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,4,0.9,llm_prompt_policy_frontier,960,1.6064935064935064,not_estimable,NA,,0.3214285714285714,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,5,0.8,llm_prompt_policy_frontier,60,1.4991803278688525,not_estimable,NA,,0.3249999999999999,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,5,0.9,llm_prompt_policy_frontier,60,1.524590163934426,not_estimable,NA,,0.3249999999999999,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,5,0.8,llm_prompt_policy_frontier,120,1.4991596638655462,not_estimable,NA,,0.3243697478991596,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,5,0.9,llm_prompt_policy_frontier,120,1.7478991596638656,not_estimable,NA,,0.3243697478991596,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,5,0.8,llm_prompt_policy_frontier,240,1.5008849557522124,not_estimable,NA,,0.3261061946902654,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,5,0.9,llm_prompt_policy_frontier,240,1.6256637168141592,not_estimable,NA,,0.3261061946902654,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,5,0.8,llm_prompt_policy_frontier,480,1.5,not_estimable,NA,,0.3247524752475247,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,5,0.9,llm_prompt_policy_frontier,480,1.5252475247524753,not_estimable,NA,,0.3247524752475247,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,5,0.8,llm_prompt_policy_frontier,960,1.4863636363636363,not_estimable,NA,,0.325974025974026,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,5,0.9,llm_prompt_policy_frontier,960,1.5922077922077922,not_estimable,NA,,0.325974025974026,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,6,0.8,llm_prompt_policy_frontier,60,1.5,not_estimable,NA,,0.3274590163934426,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,6,0.9,llm_prompt_policy_frontier,60,1.619672131147541,not_estimable,NA,,0.3274590163934426,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,6,0.8,llm_prompt_policy_frontier,120,1.499579831932773,not_estimable,NA,,0.3273109243697478,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,6,0.9,llm_prompt_policy_frontier,120,1.750420168067227,not_estimable,NA,,0.3273109243697478,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,6,0.8,llm_prompt_policy_frontier,240,1.5044247787610618,not_estimable,NA,,0.3314159292035398,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,6,0.9,llm_prompt_policy_frontier,240,1.6212389380530974,not_estimable,NA,,0.3314159292035398,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,6,0.8,llm_prompt_policy_frontier,480,1.5,not_estimable,NA,,0.3292079207920791,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,6,0.9,llm_prompt_policy_frontier,480,1.5198019801980198,not_estimable,NA,,0.3292079207920791,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,6,0.8,llm_prompt_policy_frontier,960,1.490909090909091,not_estimable,NA,,0.3318181818181818,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,6,0.9,llm_prompt_policy_frontier,960,1.5876623376623376,not_estimable,NA,,0.3318181818181818,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,7,0.8,llm_prompt_policy_frontier,60,1.4987704918032787,not_estimable,NA,,0.3229508196721311,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,7,0.9,llm_prompt_policy_frontier,60,1.9754098360655736,not_estimable,NA,,0.3229508196721311,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,7,0.8,llm_prompt_policy_frontier,120,1.5,not_estimable,NA,,0.3235294117647058,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,7,0.9,llm_prompt_policy_frontier,120,1.523109243697479,not_estimable,NA,,0.3235294117647058,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,7,0.8,llm_prompt_policy_frontier,240,1.4960176991150442,not_estimable,NA,,0.3243362831858407,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,7,0.9,llm_prompt_policy_frontier,240,1.520353982300885,not_estimable,NA,,0.3243362831858407,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,7,0.8,llm_prompt_policy_frontier,480,1.4935643564356436,not_estimable,NA,,0.3247524752475247,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,7,0.9,llm_prompt_policy_frontier,480,1.5896039603960397,not_estimable,NA,,0.3247524752475247,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,7,0.8,llm_prompt_policy_frontier,960,1.5006493506493506,not_estimable,NA,,0.3266233766233766,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,7,0.9,llm_prompt_policy_frontier,960,1.5246753246753246,not_estimable,NA,,0.3266233766233766,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,8,0.8,llm_prompt_policy_frontier,60,1.602459016393443,not_estimable,NA,,0.3245901639344262,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,8,0.9,llm_prompt_policy_frontier,60,1.975,not_estimable,NA,,0.3245901639344262,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,8,0.8,llm_prompt_policy_frontier,120,1.526890756302521,not_estimable,NA,,0.3247899159663865,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,8,0.9,llm_prompt_policy_frontier,120,1.7508403361344538,not_estimable,NA,,0.3247899159663865,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,8,0.8,llm_prompt_policy_frontier,240,1.5044247787610618,not_estimable,NA,,0.3269911504424778,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,8,0.9,llm_prompt_policy_frontier,240,1.5261061946902654,not_estimable,NA,,0.3269911504424778,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,8,0.8,llm_prompt_policy_frontier,480,1.500990099009901,not_estimable,NA,,0.3326732673267326,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,8,0.9,llm_prompt_policy_frontier,480,1.5252475247524753,not_estimable,NA,,0.3326732673267326,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,8,0.8,llm_prompt_policy_frontier,960,1.498051948051948,not_estimable,NA,,0.3194805194805195,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,8,0.9,llm_prompt_policy_frontier,960,1.5253246753246754,not_estimable,NA,,0.3194805194805195,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,9,0.8,llm_prompt_policy_frontier,60,1.4991803278688525,not_estimable,NA,,0.3237704918032786,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,9,0.9,llm_prompt_policy_frontier,60,1.9754098360655736,not_estimable,NA,,0.3237704918032786,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,9,0.8,llm_prompt_policy_frontier,120,1.4983193277310924,not_estimable,NA,,0.3256302521008403,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,9,0.9,llm_prompt_policy_frontier,120,1.5214285714285714,not_estimable,NA,,0.3256302521008403,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,9,0.8,llm_prompt_policy_frontier,240,1.4942477876106195,not_estimable,NA,,0.3269911504424778,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,9,0.9,llm_prompt_policy_frontier,240,1.5924778761061946,not_estimable,NA,,0.3269911504424778,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,9,0.8,llm_prompt_policy_frontier,480,1.497029702970297,not_estimable,NA,,0.3272277227722772,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,9,0.9,llm_prompt_policy_frontier,480,1.5925742574257429,not_estimable,NA,,0.3272277227722772,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,9,0.8,llm_prompt_policy_frontier,960,1.488961038961039,not_estimable,NA,,0.3357142857142857,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,9,0.9,llm_prompt_policy_frontier,960,1.748051948051948,not_estimable,NA,,0.3357142857142857,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,10,0.8,llm_prompt_policy_frontier,60,1.5237704918032786,not_estimable,NA,,0.3258196721311475,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,10,0.9,llm_prompt_policy_frontier,60,1.910655737704918,not_estimable,NA,,0.3258196721311475,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,10,0.8,llm_prompt_policy_frontier,120,1.501260504201681,not_estimable,NA,,0.3252100840336134,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,10,0.9,llm_prompt_policy_frontier,120,1.5222689075630251,not_estimable,NA,,0.3252100840336134,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,10,0.8,llm_prompt_policy_frontier,240,1.5008849557522124,not_estimable,NA,,0.3221238938053097,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,10,0.9,llm_prompt_policy_frontier,240,1.7707964601769912,not_estimable,NA,,0.3221238938053097,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,10,0.8,llm_prompt_policy_frontier,480,1.5004950495049505,not_estimable,NA,,0.3212871287128712,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,10,0.9,llm_prompt_policy_frontier,480,1.5252475247524753,not_estimable,NA,,0.3212871287128712,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,10,0.8,llm_prompt_policy_frontier,960,1.4993506493506494,not_estimable,NA,,0.3207792207792208,not_estimable,NA,,False
minimax_acs_schema_budgetgrid,E18,real_acs_income_folktables,acs_income_above_50k,10,0.9,llm_prompt_policy_frontier,960,1.5974025974025974,not_estimable,NA,,0.3207792207792208,not_estimable,NA,,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.2466666666666667,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.2357142857142857,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.2357142857142857,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.2416666666666667,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.2416666666666667,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.26,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.26,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.2624999999999999,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.2624999999999999,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.2666666666666667,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.2666666666666667,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.275,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,1,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.275,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.26,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.25,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.25,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.2583333333333333,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.2583333333333333,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.29,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.29,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.3,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.3,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.2833333333333333,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.2833333333333333,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.275,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,2,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.275,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.2466666666666667,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.2285714285714285,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.2285714285714285,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.2333333333333332,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.2333333333333332,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.27,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.27,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.2624999999999999,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.2624999999999999,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.3,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.3,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.275,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,3,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.275,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.2533333333333333,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.2571428571428571,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.2571428571428571,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.2666666666666667,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.2666666666666667,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.29,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.29,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.3,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.3,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.3166666666666666,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.3166666666666666,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.25,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,4,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.25,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,5,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.2333333333333332,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,5,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.2357142857142857,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,5,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.2357142857142857,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,5,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.275,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,5,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.275,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,5,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.3,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,5,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.3,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,5,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.25,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,5,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.25,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,5,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.2249999999999999,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,5,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.2249999999999999,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.24,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.25,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.25,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.2416666666666667,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.2416666666666667,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.2199999999999999,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.2199999999999999,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.2375,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.2375,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.25,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.25,attained,<=40,40.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.275,attained,<=30,30.0,False
qwen25_anes_fixed_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,6,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.275,attained,<=40,40.0,False
