run_label,experiment_id,dataset_id,task_id,seed,budget,coverage_target,method_family,frontier_status,frontier_method,frontier_set_size,coverage,point_risk,n_methods,n_valid_methods
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,80,0.9,overall_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2023809523809523,0.9642857142857144,0.1071428571428571,15,15
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,80,0.9,reference,attained,calibrated_extra_trees_probability_conformal,1.42,0.92,0.26,11,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.8,llm_cached,attained,cached_llm_adult_original_persona,0.984375,0.8125,0.1875,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.8,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,0.984375,0.8125,0.1875,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.21875,0.953125,0.140625,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.8,llm_prompt_policy_frontier,attained,cached_llm_adult_original_persona,0.984375,0.8125,0.1875,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.8,overall_frontier,attained,gradient_boosting_probability_conformal,0.9,0.775,0.1875,15,7
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.8,reference,attained,gradient_boosting_probability_conformal,0.9,0.775,0.1875,11,3
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.9,llm_cached,attained,cached_llm_adult_original_persona,1.375,0.953125,0.1875,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.9,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,1.375,0.953125,0.1875,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.21875,0.953125,0.140625,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.21875,0.953125,0.140625,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.9,overall_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.21875,0.953125,0.140625,15,15
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,100,0.9,reference,attained,calibrated_random_forest_probability_conformal,1.4375,0.9625,0.275,11,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.8,llm_cached,attained,cached_llm_adult_original_persona,0.9772727272727272,0.7727272727272727,0.2272727272727273,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.8,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,0.9772727272727272,0.7727272727272727,0.2272727272727273,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1.0,0.8409090909090909,0.159090909090909,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.8,llm_prompt_policy_frontier,attained,cached_llm_adult_original_persona,0.9772727272727272,0.7727272727272727,0.2272727272727273,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.8,overall_frontier,attained,calibrated_probability_conformal,0.9166666666666666,0.7833333333333333,0.1833333333333333,15,9
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.8,reference,attained,calibrated_probability_conformal,0.9166666666666666,0.7833333333333333,0.1833333333333333,11,5
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.9,llm_cached,attained,cached_llm_adult_original_persona,1.3863636363636365,0.9318181818181818,0.2272727272727273,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.9,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,1.3863636363636365,0.9318181818181818,0.2272727272727273,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2727272727272727,0.9545454545454546,0.159090909090909,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2727272727272727,0.9545454545454546,0.159090909090909,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.9,overall_frontier,attained,gradient_boosting_probability_conformal,1.2333333333333334,0.9333333333333332,0.15,15,10
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,120,0.9,reference,attained,gradient_boosting_probability_conformal,1.2333333333333334,0.9333333333333332,0.15,11,6
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,140,0.8,overall_frontier,attained,calibrated_probability_conformal,0.925,0.775,0.175,11,5
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,140,0.8,reference,attained,calibrated_probability_conformal,0.925,0.775,0.175,11,5
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,140,0.9,overall_frontier,attained,gradient_boosting_probability_conformal,1.25,0.925,0.15,11,9
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,3,140,0.9,reference,attained,gradient_boosting_probability_conformal,1.25,0.925,0.15,11,9
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,30,0.8,llm_cached,attained,cached_llm_adult_calibrated_persona,1.917910447761194,0.9925373134328358,0.1865671641791044,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,30,0.8,llm_fixed_prompt_frontier,attained,cached_llm_adult_calibrated_persona,1.917910447761194,0.9925373134328358,0.1865671641791044,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,30,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1.9253731343283584,0.9925373134328358,0.1716417910447761,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,30,0.8,llm_prompt_policy_frontier,attained,cached_llm_adult_calibrated_persona,1.917910447761194,0.9925373134328358,0.1865671641791044,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,30,0.8,overall_frontier,attained,xgboost_probability_conformal,1.14,0.8333333333333334,0.24,15,15
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,30,0.8,reference,attained,xgboost_probability_conformal,1.14,0.8333333333333334,0.24,11,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.8,llm_cached,attained,cached_llm_adult_calibrated_persona,0.9919354838709676,0.8064516129032258,0.1935483870967742,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.8,llm_fixed_prompt_frontier,attained,cached_llm_adult_calibrated_persona,0.9919354838709676,0.8064516129032258,0.1935483870967742,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1.0,0.8225806451612904,0.1774193548387096,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.8,llm_prompt_policy_frontier,attained,cached_llm_adult_calibrated_persona,0.9919354838709676,0.8064516129032258,0.1935483870967742,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.8,overall_frontier,attained,calibrated_probability_conformal,0.9785714285714284,0.8142857142857143,0.1714285714285713,15,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.8,reference,attained,calibrated_probability_conformal,0.9785714285714284,0.8142857142857143,0.1714285714285713,11,7
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.9,llm_cached,attained,cached_llm_adult_original_persona,1.403225806451613,0.9596774193548387,0.1774193548387096,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.9,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,1.403225806451613,0.9596774193548387,0.1774193548387096,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2741935483870968,0.9516129032258064,0.1854838709677418,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2741935483870968,0.9516129032258064,0.1854838709677418,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.9,overall_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2741935483870968,0.9516129032258064,0.1854838709677418,15,14
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,40,0.9,reference,attained,calibrated_probability_conformal,1.2857142857142858,0.95,0.1714285714285713,11,10
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.8,llm_cached,attained,cached_llm_adult_original_persona,1.0096153846153846,0.8365384615384616,0.1634615384615384,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.8,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,1.0096153846153846,0.8365384615384616,0.1634615384615384,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2596153846153846,0.9519230769230768,0.1634615384615384,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.8,llm_prompt_policy_frontier,attained,cached_llm_adult_original_persona,1.0096153846153846,0.8365384615384616,0.1634615384615384,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.8,overall_frontier,attained,hist_gradient_boosting_probability_conformal,1.0,0.775,0.2249999999999999,15,13
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.8,reference,attained,hist_gradient_boosting_probability_conformal,1.0,0.775,0.2249999999999999,11,9
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.9,llm_cached,attained,cached_llm_adult_original_persona,1.3846153846153846,0.971153846153846,0.1634615384615384,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.9,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,1.3846153846153846,0.971153846153846,0.1634615384615384,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2596153846153846,0.9519230769230768,0.1634615384615384,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2596153846153846,0.9519230769230768,0.1634615384615384,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.9,overall_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2596153846153846,0.9519230769230768,0.1634615384615384,15,14
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,60,0.9,reference,attained,calibrated_extra_trees_probability_conformal,1.2666666666666666,0.9,0.275,11,10
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.8,llm_cached,attained,cached_llm_adult_original_persona,1.3571428571428572,0.9761904761904762,0.1309523809523809,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.8,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,1.3571428571428572,0.9761904761904762,0.1309523809523809,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.261904761904762,0.9761904761904762,0.1428571428571429,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.261904761904762,0.9761904761904762,0.1428571428571429,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.8,overall_frontier,attained,lightgbm_probability_conformal,1.0,0.77,0.2299999999999999,15,14
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.8,reference,attained,lightgbm_probability_conformal,1.0,0.77,0.2299999999999999,11,10
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.9,llm_cached,attained,cached_llm_adult_calibrated_persona,1.4047619047619049,0.988095238095238,0.1547619047619047,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.9,llm_fixed_prompt_frontier,attained,cached_llm_adult_calibrated_persona,1.4047619047619049,0.988095238095238,0.1547619047619047,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.261904761904762,0.9761904761904762,0.1428571428571429,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.261904761904762,0.9761904761904762,0.1428571428571429,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.9,overall_frontier,attained,calibrated_random_forest_probability_conformal,1.23,0.87,0.27,15,14
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,80,0.9,reference,attained,calibrated_random_forest_probability_conformal,1.23,0.87,0.27,11,10
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.8,llm_cached,attained,cached_llm_adult_original_persona,1.375,0.984375,0.15625,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.8,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,1.375,0.984375,0.15625,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.28125,0.984375,0.15625,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.28125,0.984375,0.15625,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.8,overall_frontier,attained,random_forest_probability_conformal,0.975,0.8,0.1875,15,15
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.8,reference,attained,random_forest_probability_conformal,0.975,0.8,0.1875,11,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.9,llm_cached,attained,cached_llm_adult_original_persona,1.421875,1.0,0.15625,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.9,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,1.421875,1.0,0.15625,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1.546875,1.0,0.125,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.9,llm_prompt_policy_frontier,attained,cached_llm_adult_original_persona,1.421875,1.0,0.15625,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.9,overall_frontier,attained,calibrated_random_forest_probability_conformal,1.2125,0.875,0.2125,15,10
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,100,0.9,reference,attained,calibrated_random_forest_probability_conformal,1.2125,0.875,0.2125,11,6
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.8,llm_cached,attained,cached_llm_adult_calibrated_persona,1.0,0.7954545454545454,0.2045454545454545,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.8,llm_fixed_prompt_frontier,attained,cached_llm_adult_calibrated_persona,1.0,0.7954545454545454,0.2045454545454545,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1.0,0.8409090909090909,0.159090909090909,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.8,llm_prompt_policy_frontier,attained,cached_llm_adult_calibrated_persona,1.0,0.7954545454545454,0.2045454545454545,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.8,overall_frontier,attained,calibrated_probability_conformal,0.9833333333333332,0.8,0.1833333333333333,15,14
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.8,reference,attained,calibrated_probability_conformal,0.9833333333333332,0.8,0.1833333333333333,11,10
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.9,llm_cached,attained,cached_llm_adult_original_persona,1.4090909090909092,0.9772727272727272,0.2045454545454545,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.9,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,1.4090909090909092,0.9772727272727272,0.2045454545454545,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1.3863636363636365,0.9545454545454546,0.159090909090909,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1.3863636363636365,0.9545454545454546,0.159090909090909,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.9,overall_frontier,attained,random_forest_probability_conformal,1.1666666666666667,0.8833333333333333,0.1833333333333333,15,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,120,0.9,reference,attained,random_forest_probability_conformal,1.1666666666666667,0.8833333333333333,0.1833333333333333,11,7
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,140,0.8,overall_frontier,attained,calibrated_probability_conformal,1.05,0.8,0.1999999999999999,11,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,140,0.8,reference,attained,calibrated_probability_conformal,1.05,0.8,0.1999999999999999,11,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,140,0.9,overall_frontier,attained,calibrated_random_forest_probability_conformal,1.25,0.9,0.25,11,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,4,140,0.9,reference,attained,calibrated_random_forest_probability_conformal,1.25,0.9,0.25,11,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,30,0.8,llm_cached,attained,cached_llm_adult_calibrated_persona,1.4104477611940298,0.9925373134328358,0.1716417910447761,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,30,0.8,llm_fixed_prompt_frontier,attained,cached_llm_adult_calibrated_persona,1.4104477611940298,0.9925373134328358,0.1716417910447761,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,30,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1.537313432835821,0.9925373134328358,0.1567164179104477,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,30,0.8,llm_prompt_policy_frontier,attained,cached_llm_adult_calibrated_persona,1.4104477611940298,0.9925373134328358,0.1716417910447761,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,30,0.8,overall_frontier,attained,calibrated_probability_conformal,1.106666666666667,0.8533333333333334,0.2066666666666666,15,15
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,30,0.8,reference,attained,calibrated_probability_conformal,1.106666666666667,0.8533333333333334,0.2066666666666666,11,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.8,llm_cached,attained,cached_llm_adult_original_persona,0.9838709677419356,0.8306451612903226,0.1612903225806451,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.8,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,0.9838709677419356,0.8306451612903226,0.1612903225806451,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1.0,0.8387096774193549,0.1612903225806451,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.8,llm_prompt_policy_frontier,attained,cached_llm_adult_original_persona,0.9838709677419356,0.8306451612903226,0.1612903225806451,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.8,overall_frontier,attained,cached_llm_adult_original_persona,0.9838709677419356,0.8306451612903226,0.1612903225806451,15,15
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.8,reference,attained,calibrated_extra_trees_probability_conformal,1.1928571428571428,0.7928571428571428,0.2357142857142857,11,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.9,llm_cached,attained,cached_llm_adult_calibrated_persona,1.903225806451613,0.9919354838709676,0.1774193548387096,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.9,llm_fixed_prompt_frontier,attained,cached_llm_adult_calibrated_persona,1.903225806451613,0.9919354838709676,0.1774193548387096,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1.9274193548387095,0.9919354838709676,0.1612903225806451,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.9,llm_prompt_policy_frontier,attained,cached_llm_adult_calibrated_persona,1.903225806451613,0.9919354838709676,0.1774193548387096,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.9,overall_frontier,attained,gradient_boosting_probability_conformal,1.2857142857142858,0.9214285714285714,0.2214285714285714,15,15
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,40,0.9,reference,attained,gradient_boosting_probability_conformal,1.2857142857142858,0.9214285714285714,0.2214285714285714,11,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.8,llm_cached,attained,cached_llm_adult_original_persona,1.375,0.9807692307692308,0.1538461538461538,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.8,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,1.375,0.9807692307692308,0.1538461538461538,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2403846153846154,0.9615384615384616,0.1730769230769231,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2403846153846154,0.9615384615384616,0.1730769230769231,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.8,overall_frontier,attained,random_forest_probability_conformal,1.05,0.8083333333333333,0.2166666666666666,15,6
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.8,reference,attained,random_forest_probability_conformal,1.05,0.8083333333333333,0.2166666666666666,11,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.9,llm_cached,attained,cached_llm_adult_original_persona,1.375,0.9807692307692308,0.1538461538461538,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.9,llm_fixed_prompt_frontier,attained,cached_llm_adult_original_persona,1.375,0.9807692307692308,0.1538461538461538,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2403846153846154,0.9615384615384616,0.1730769230769231,2,2
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2403846153846154,0.9615384615384616,0.1730769230769231,4,4
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.9,overall_frontier,attained,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1.2403846153846154,0.9615384615384616,0.1730769230769231,15,11
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,60,0.9,reference,attained,catboost_probability_conformal,1.2916666666666667,0.9333333333333332,0.175,11,7
minimax_adult_schema_budgetgrid,E17B,real_adult_income_openml,adult_income_above_50k,5,80,0.8,llm_cached,attained,cached_llm_adult_calibrated_persona,0.988095238095238,0.8333333333333334,0.1666666666666666,2,2
