dataset_id,task_id,seed,budget,coverage_target,rank_by_point_risk,rank_by_mean_set_size,rank_disagreement_indicator
real_adult_income_openml,adult_income_above_50k,10,40,0.8,cached_llm_adult_calibrated_persona,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1
real_adult_income_openml,adult_income_above_50k,10,40,0.9,cached_llm_adult_calibrated_persona,calibrated_extra_trees_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,10,60,0.8,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,gradient_boosting_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,10,60,0.9,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,0
real_adult_income_openml,adult_income_above_50k,10,80,0.8,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,cached_llm_adult_calibrated_persona,1
real_adult_income_openml,adult_income_above_50k,10,80,0.9,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,0
real_adult_income_openml,adult_income_above_50k,10,100,0.8,cached_llm_adult_original_persona,cached_llm_adult_original_persona,0
real_adult_income_openml,adult_income_above_50k,10,100,0.9,cached_llm_adult_original_persona,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1
real_adult_income_openml,adult_income_above_50k,10,120,0.8,cached_llm_adult_original_persona,cached_llm_adult_original_persona,0
real_adult_income_openml,adult_income_above_50k,10,120,0.9,cached_llm_adult_original_persona,cached_llm_adult_calibrated_persona,1
real_adult_income_openml,adult_income_above_50k,10,140,0.8,extra_trees_probability_conformal,xgboost_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,10,140,0.9,extra_trees_probability_conformal,calibrated_extra_trees_probability_conformal,1
