dataset_id,task_id,seed,budget,coverage_target,rank_by_point_risk,rank_by_mean_set_size,rank_disagreement_indicator
real_fertility_demography,fertility_2011_below_replacement,8,40,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,8,40,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,8,60,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,8,60,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,8,80,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,8,80,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,8,100,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,8,100,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,9,30,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,9,40,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,9,40,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,9,60,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,9,60,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,9,80,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,9,80,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,9,100,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,9,100,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,10,30,0.8,random_forest_probability_conformal,random_forest_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,10,40,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,10,40,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,10,60,0.8,random_forest_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,10,60,0.9,random_forest_probability_conformal,random_forest_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,10,80,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,10,80,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,10,100,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,10,100,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
