dataset_id,task_id,seed,budget,coverage_target,rank_by_point_risk,rank_by_mean_set_size,rank_disagreement_indicator
real_star98_education,star98_majority_above_benchmark,6,60,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,6,60,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,6,80,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,6,80,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,6,100,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,6,100,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,6,120,0.8,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,6,120,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,6,140,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,6,140,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,6,160,0.8,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,6,160,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,7,30,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,7,40,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,7,40,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,7,60,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,7,60,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,7,80,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,7,80,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,7,100,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,7,100,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,7,120,0.8,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,7,120,0.9,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,7,140,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,7,140,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,7,160,0.8,random_forest_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,7,160,0.9,random_forest_probability_conformal,random_forest_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,8,30,0.8,gradient_boosting_probability_conformal,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1
real_star98_education,star98_majority_above_benchmark,8,40,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,8,40,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,8,60,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,8,60,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,8,80,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,8,80,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,8,100,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,8,100,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,8,120,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,8,120,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,8,140,0.8,random_forest_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,8,140,0.9,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,8,160,0.8,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,8,160,0.9,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,9,30,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,9,40,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,9,40,0.9,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,9,60,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,9,60,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,9,80,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,9,80,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,9,100,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,9,100,0.9,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,9,120,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,9,120,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,9,140,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,9,140,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,9,160,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,9,160,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,10,30,0.8,random_forest_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,10,40,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,10,40,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,10,60,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,10,60,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,10,80,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,10,80,0.9,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,10,100,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,10,100,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,10,120,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,10,120,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,10,140,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,10,140,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,10,160,0.8,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,10,160,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
